timestamp,segment_id,label_id,label_name,T1_AoT,T1_ICC,T1_ICAT,T2_AoT,T2_ICC,T2_ICAT,T3_AoT,T3_ICC,T3_ICAT,T4_AoT,T4_ICC,T4_ICAT,T5_AoT,T5_ICC,T5_ICAT
1771768597.451712,1,0,neutral,33197.919306831864,480.4163863286134,18366.472813504017,12855.846649142268,306.56467707350726,7478.842070899439,8812.36616875715,244.0940827967858,4741.378643434395,114.23583564633168,7.622980344838497,4.624233290668182,117.42894443657386,7.645251340816415,4.651292712747663
1771768597.486954,1,0,neutral,33067.990365026984,480.1215970500119,18343.93995116221,12632.920945022026,303.2116614834558,7316.138802599384,8655.734561071176,241.09238284170823,4625.483271826687,178.40778944653306,11.828136760094116,11.133271770261588,183.6354989157368,11.87651108781915,11.224522970691023
1771768597.54831,1,0,neutral,33431.47447797215,481.7119526318794,18465.666215770074,12981.241872875557,308.41065470089114,7569.180859933029,9067.967419554725,247.41974939300687,4871.4568643828015,12.319179550286217,0.8109355176736176,0.05233145145927352,12.350851843439276,0.808110899939265,0.05196752878308698
1771768597.585251,1,0,neutral,33219.36341084133,481.26826687638453,18431.665897035968,12672.16854659803,303.9297512755638,7350.833151846896,8743.642667394626,243.15468127341006,4704.9542656027015,49.140184219891346,3.343905333466116,0.8898116427034372,51.37758338792174,3.3568958082232934,0.896738590089862
1771768597.616251,1,0,neutral,33828.660084224306,484.5389013283367,18683.03538908829,12977.193867108452,308.32276383515574,7564.86734446014,8875.913511183186,244.6998316772499,4764.940447837328,26.779113908606195,1.7787820806111831,0.2517883474396321,26.92404098868326,1.7746583966167646,0.2506222776116166
1771768597.6527748,1,0,neutral,33577.3996194057,482.99132570222696,18563.88195626132,12997.293181323996,308.6923612932534,7583.014765768461,8641.381329580732,241.66183172348343,4647.359424941437,29.808637490032517,2.033925368363055,0.32920025447472845,30.75956543334574,2.0339433180209157,0.3292060649711226
1771768597.6836832,1,0,neutral,33575.620776994576,483.4146484479539,18596.43722961898,12966.710587939135,307.8660305080126,7542.47154166032,8818.564666544497,243.8733141320453,4732.805928689391,41.94744882925074,2.8232347256218726,0.6342845170306699,43.35776264079022,2.827511483418009,0.6362076556715028
1771768597.71781,1,0,neutral,33474.61927267772,482.90950326454384,18557.592760851476,13075.106495782318,309.66052138266264,7630.654979522297,8743.59998566217,242.51472219360338,4680.220907493888,140.03485051603099,9.221533385631927,6.767003822500321,141.40047429521096,9.237098813938834,6.7898677443886095
1771768597.752008,1,0,neutral,33353.04046502999,480.8523771499805,18399.82407860714,12530.70707958871,302.3435194949747,7274.304298820789,8939.396234277267,245.3449692337282,4790.098571461611,155.94791490122998,10.162231010474184,8.21804021856867,157.55639810999992,10.170919169832922,8.23209818760786
1771768597.7842932,1,0,neutral,33957.1602171508,486.5640237259381,18839.53262637783,13015.83974203345,308.51278279626786,7574.194655689845,8519.328057757457,239.1592436114977,4551.604083637835,36.70459389231764,2.478769360129395,0.4889476627161868,37.18179303027609,2.4771279512081628,0.48830032751422764
1771768597.820309,1,0,neutral,33944.58712803131,487.06197312801197,18878.11309625694,12983.795277701725,307.67866497797115,7533.2937240013225,8441.71469467015,237.52012643527934,4489.42755176794,96.8082439756473,6.414821698006767,3.274607973936226,95.80508973322148,6.406270808519799,3.265883756857969
1771768597.851487,1,0,neutral,33581.07820216253,483.72161855826255,18620.06234268282,13099.049912110922,309.46844576105104,7621.191659931357,8636.687317864815,240.4969293643748,4602.663315341237,170.97058201033994,11.102853176941684,9.809781396059073,168.4723223273747,11.107643888850793,9.818248764726265
1771768597.887536,1,0,neutral,33467.311410591145,482.97622060458787,18562.72083866015,12710.746006714498,303.8850579313717,7348.671407831333,8718.298278673157,242.77305529462825,4690.197208551312,24.855128558738496,1.6797103535656286,0.22452201661565024,25.14992361138888,1.6674800520424264,0.22126434189218008
1771768597.9198961,1,0,neutral,33661.63281024443,484.5190615518913,18681.505441107594,12841.028517694174,305.853531185197,7444.184594680181,8483.472067666235,239.30840741455245,4557.283532116314,35.01944156134806,2.387664183008858,0.4536664105950435,35.44903315441844,2.380075036074007,0.45078705309469047
1771768597.957056,1,0,neutral,33560.77712554249,481.4723823833686,18447.30368950194,13102.097936596563,310.38352715175415,7666.329195884256,9161.499375973883,248.81668127954748,4926.6206435313725,32.10046771960151,2.123101083963378,0.3587000854149435,32.9000072325478,2.116528977693164,0.3564827945067983
1771768597.987736,1,0,neutral,33145.42779053615,480.47687970997123,18371.098467527005,12988.575165733473,308.8546834463259,7590.991736128633,8826.655052496648,245.11819697814002,4781.247691450346,22.356352094607168,1.521500184854819,0.18421888734270006,23.118727699556263,1.5298512263024096,0.18624667745710433
1771768598.0221,1,0,neutral,33543.05437545752,481.7906779265826,18471.70232841276,13190.357470205263,311.45857650111043,7719.527606901235,9013.740097777578,247.08607190483522,4858.326147057915,14.543053334751654,0.973004364659556,0.07533897596213984,14.980723177928054,0.977360832164962,0.07601512207181543
1771768598.0553339,1,0,neutral,33624.5641787351,484.60742454211197,18688.32005105674,12539.321009405086,301.61550757809215,7239.314930568703,8875.350468112494,244.70536067211384,4765.155778013233,66.62650035977991,4.459969533296762,1.582901606865405,68.95805142739835,4.470888185086623,1.5906614389286413
1771768598.092888,1,0,neutral,33687.50011810531,485.4510286751072,18753.44190250412,12945.556847683658,307.3799480092671,7518.67307894117,8596.626892971608,240.30012318055302,4595.1333899548235,149.70173683736832,9.970095484269345,7.910223804147851,153.09526832045316,9.99791680212122,7.95443198753972
1771768598.1574662,1,0,neutral,33224.045636802504,479.9212483827294,18328.633757312033,12642.248010369765,304.3231207565942,7369.873503588008,8990.675449264763,246.5321198013555,4836.56641674254,58.566552891170176,3.945706042189396,1.2389095188375387,61.567893375012964,3.9441457618390268,1.2379298898647084
1771768598.187975,1,0,neutral,33516.12129467805,483.1147148652301,18573.368149162685,12624.321145485965,303.0633443679024,7308.983119955643,8782.497612694106,242.7585072395741,4689.635109905726,219.11356970685978,14.336286006911472,16.35548582636218,224.78317778045508,14.374300392254817,16.442337895929843
1771768598.224898,1,0,neutral,33856.08824417039,486.2298135566705,18813.660590370135,12619.242830418756,302.2503560404912,7269.822013860953,8488.523049845073,238.45751723018765,4524.933194204136,62.95736215276903,4.235111320573534,1.4273148905185913,64.12163264956305,4.254289927353519,1.4402712876620485
1771768598.256541,1,0,neutral,33338.33760021034,481.26645108548377,18431.526814572448,12609.297453885038,303.720333072159,7340.706680738569,8557.933457218038,240.6956427759702,4610.2724668280725,32.602004626710155,2.2148738182402243,0.39038049897402266,32.94921680346736,2.2176932706127266,0.39137501140553266
1771768598.289817,1,0,neutral,33421.31987632664,483.3358832592303,18590.377700546076,12955.668780696893,307.2402144887135,7511.83872384019,8543.115132117897,239.00641599140457,4545.788807134381,116.64171689471964,7.80870794297154,4.852309517988565,120.08134177649532,7.824868475726924,4.872414521378285
1771768598.320863,1,0,neutral,33405.00043772513,483.98006444085047,18639.964550187255,12446.467313278943,299.59241951628854,7142.5251240849975,8458.479360789803,238.16205234063662,4513.726748619904,82.6760368110617,5.583100209351659,2.4805099980136243,84.33908965289419,5.582979429148171,2.480402676543306
1771768598.357416,1,0,neutral,33659.586176889454,485.40321868230956,18749.74819204482,12516.807877629244,300.5824660404882,7189.810141978586,8469.963548314283,238.61189633089396,4530.794038938087,31.150049608618758,2.114555874859056,0.3558184526876591,31.53950876717237,2.1114551457639297,0.3547756921540013
1771768598.388423,1,0,neutral,33317.35281586276,482.3786043520702,18516.811661655513,12697.324465799898,303.72979946212155,7341.164279834905,8533.872294169598,239.72476125598592,4573.155043953003,65.22951387987605,4.409058798228099,1.546970090474603,66.35078882134073,4.41093532238746,1.5482871717990907
1771768598.4262872,1,0,neutral,32948.465215454926,478.06063089019233,18186.791860649202,12344.959143525526,299.86149822708313,7155.360993113312,8607.042068946115,241.88849764377707,4656.081464405171,88.3775182759556,5.939561530959055,2.807365170317134,88.10466928002879,5.942247727557839,2.8099050345784318
1771768598.490328,1,0,neutral,32661.63108186318,476.37523924166715,18058.78367961282,12309.584105901838,298.76548514645145,7103.149974965656,9026.916932692986,246.90463505309958,4851.193767995762,215.57299621517825,13.916909562725913,15.412594274100101,216.818018378853,13.918082890718797,15.415193240566202
1771768598.557068,1,0,neutral,32495.610227128793,474.21574157054266,17895.42712486421,12859.717772321854,308.0323337762464,7550.6223366689655,9033.169188460723,248.95372432305078,4932.049098050428,181.75054097537213,11.810044790766705,11.099239568864848,176.84544129631374,11.786655513984938,11.055319986075078
1771768598.621004,1,0,neutral,33171.665878147534,479.51819855898174,18297.860997869095,13121.07506885795,310.58257826966855,7676.165289475978,8910.794281117069,245.41967468674602,4793.016103991435,72.50498067764993,4.825841612286053,1.8532596229702452,74.0471329346287,4.824308464597335,1.852082265900317
1771768598.655958,1,0,neutral,33219.982863338046,479.79922058298695,18319.314234532565,12697.416998948735,304.9036735446814,7398.0191253321955,8850.012824090983,244.21219865622743,4745.968410669069,23.280892539219234,1.5659984313671156,0.19515189884993894,23.86552118914493,1.5551301696893618,0.19245253215073924
1771768598.6876612,1,0,neutral,33409.229110587024,481.99959546105475,18487.72546618608,12855.652941922093,307.26225531149134,7512.916532258315,8773.981730694295,243.26583424773483,4709.256787685807,124.50609771462979,8.207781094998532,5.360948882602309,124.94326242556356,8.207562248651364,5.360663005475292
1771768598.723563,1,0,neutral,33434.219223663895,482.44878475184146,18522.20000917092,12702.342579767675,304.5518071912331,7380.953985032212,8703.887967150835,242.76588781248196,4689.920271652597,106.17998314301052,7.122977288351534,4.037506692059242,108.02600072861466,7.124615898590357,4.039364527769422
1771768598.755081,1,0,neutral,33083.65623213134,480.1770527048813,18348.177769075322,12432.082205444913,300.6199161163396,7191.601834703936,8808.111586431476,244.63874729365517,4762.561801975062,36.084974653021234,2.4110070008929756,0.4625802418808715,36.028064715651965,2.414717862314054,0.4640052831098124
1771768598.7913191,1,0,neutral,33294.75549308828,480.2082345951278,18350.560846062464,12594.439953335543,303.43550617937404,7326.945005515284,8784.88033451565,243.31791313135753,4711.273339571003,211.84773495224388,13.698764697691248,14.933202274671379,209.2951085189962,13.70613444752954,14.949274317844537
1771768598.821976,1,0,neutral,33144.25103169529,479.6242735907932,18305.95729483242,12485.59540801431,301.93028257282845,7254.433147971967,8614.317620848238,240.4074194199583,4599.237845661061,170.958020157445,11.28256630378407,10.129917882083351,172.94067308557743,11.291566661952507,10.146086057308214
1771768598.858706,1,0,neutral,32935.35636880413,478.2445591586931,18200.788866082337,12312.376510008799,299.9613723544301,7160.128223652705,8960.908765060043,245.88311160408188,4811.134927297263,148.88987956662655,9.720469085601092,7.519077874096663,150.63571838779868,9.739801900199256,7.549016654556358
1771768598.8896031,1,0,neutral,33016.273628055664,479.8401898670386,18322.442881681407,12267.97529816235,298.9833169223902,7113.511652741665,8815.727244358637,243.50788897494547,4718.633073361589,243.48644035726377,15.589688305729405,19.34037988598588,238.89531107724892,15.592295252834864,19.34684872128249
1771768598.924045,1,0,neutral,32983.87495178835,479.3568893556702,18285.55232249627,12479.550516284226,301.5798154474095,7237.601681217934,8614.856341633182,241.44950335328025,4639.1965077753375,138.07936895129896,9.300985134233052,6.884113728778146,141.71720768222247,9.313531881388661,6.902699177638925
1771768598.9577012,1,0,neutral,33280.05109262859,480.3997967096195,18365.204382475767,12549.7640420219,302.947922350544,7303.416911135839,8770.06254232836,243.06972636297365,4701.667146969136,286.4091791250532,18.45115551913239,27.09176344060665,286.3767317743397,18.508494703351882,27.260406898437953
1771768599.017604,1,0,neutral,33028.63721798961,479.44816786888276,18292.516807530963,12712.285786820023,304.8523839862698,7395.530410022954,8647.931411190895,241.38383469167076,4636.673343365907,306.8683207941374,19.558447825863265,30.44099948157728,296.1995671995735,19.55673667586049,30.435673206384315
1771768599.053094,1,0,neutral,32554.906875380504,475.0408951771011,17957.758768693566,12452.199207023303,302.0940525999204,7262.305037539064,9035.333015685042,247.22469158968696,4863.77889108061,200.21082205294104,12.809657437694808,13.057654330486864,196.8987130912406,12.830002215627603,13.099164580178467
1771768599.114736,1,0,neutral,33413.00705191281,482.4579043862262,18522.90025878876,12879.042282508037,307.34025834904315,7516.731544915805,8737.487206966125,241.2107618457258,4630.026713020234,326.45708454901967,20.261305138494336,32.66818228694361,310.5538929667096,20.265020871368254,32.68016546064071
1771768599.14697,1,0,neutral,32653.57020472129,476.84432127642566,18094.365804694233,12259.992999213093,298.5986023359276,7095.2169129158065,8955.742722796867,244.38435623154822,4752.662117291366,74.73310585814878,4.786047429112216,1.8228214570989532,73.09193408955188,4.772078148614427,1.8121962621778527
1771768599.1787672,1,0,neutral,32661.73658997527,477.313798657519,18130.012983107357,12185.783433951012,297.4098675088672,7038.836590619893,8922.249361440981,244.1008934641069,4741.643233241043,184.6543137550272,11.824593904737727,11.126603321104646,184.30828176046907,11.835178922608641,11.146532632907139
1771768599.212366,1,0,neutral,32501.202480246906,475.23065607631594,17972.108527235465,12222.447264183673,298.20486934464367,7076.51770187671,8734.331820475178,242.01903960035222,4661.108392119773,204.6645208654127,12.993881478032392,13.435936361149842,195.0448822008191,12.983186107662949,13.413827005356719
1771768599.2447171,1,0,neutral,33136.93020471787,479.88951413311196,18326.20991710726,12437.371543442026,301.3502041011926,7226.585009999838,8677.685524028357,241.6592048652074,4647.258392121071,178.56411206366798,11.52206237021985,10.564539701824343,172.38563788155165,11.51059519376779,10.543521735973144
1771768599.276054,1,0,neutral,32729.16548386973,477.27989401575684,18127.437445732903,12291.735710851754,299.300442900346,7128.609991653624,8684.695031903173,241.4833406000383,4640.496892612765,193.72145116458347,12.468897129288596,12.372179716164599,187.81397100040138,12.457801470128212,12.350170326171218
1771768599.309043,1,0,neutral,32855.74045756103,478.9378742812044,18253.598788411684,12392.592672310479,300.0137198114154,7162.627526855928,8825.409299060631,241.3371327141169,4634.879346954661,147.56283707363372,9.334584352408084,6.933940411773008,144.6038601731522,9.339479598131364,6.941214917236476
1771768599.3435898,1,0,neutral,33016.62965726731,479.41977282518314,18290.35014398795,12486.735466114733,302.3564646881693,7274.927227935345,8816.436798536251,242.5644373368661,4682.13998028347,143.76259417986202,9.226438417013581,6.774204619245601,141.09912948570113,9.22316373972318,6.769396827477103
1771768599.406903,1,0,neutral,32757.153390295964,477.0483080951013,18109.850110290092,12464.178137291674,302.3762760435333,7275.88061181957,8762.767737946477,242.3293491581366,4673.068721712272,141.4483248688382,9.080710539201243,6.5619029095431145,136.67654173514077,9.077471592739972,6.557222689488791
1771768599.4395342,1,0,neutral,32995.91684494883,479.026886975007,18260.38444089514,12300.16638760571,299.18966451075215,7123.334023570119,8628.202623109953,240.38938463229888,4598.547823972659,35.91001268907786,2.388770152925981,0.4540867859642548,35.705046349470614,2.3764884496443583,0.4494294752726463
1771768599.4714959,1,0,neutral,32973.23080127934,478.94839294575496,18254.400585894167,12569.982129505388,303.51944778645725,7330.999380149497,8538.001094651187,239.03556081720296,4546.8975162888355,103.54424693459792,6.829502956616702,3.7116612318547957,102.42702552141046,6.819643358705686,3.7009520861016107
1771768599.507264,1,0,neutral,32674.100172109476,476.21179847670254,18046.3941393933,12408.573262056083,301.41913230462694,7229.89127946449,8755.349896114418,242.059551698388,4662.668989045454,316.39800090947585,19.791469509657503,31.170675875508362,301.9965070905529,19.783800481023025,31.146523804231002
1771768599.5386822,1,0,neutral,32990.73146628948,479.473408827442,18294.442908592417,12449.578617291878,301.57409258807996,7237.326998489269,8542.142490936067,239.08429232726988,4548.751631781028,161.32525700163524,10.618215519733852,8.972081461188575,161.25053012581338,10.605038403945724,8.949826724086233
1771768599.574997,1,0,neutral,32207.33112515088,473.5524613624414,17845.401870145495,12168.354691772945,297.84273068422254,7059.340755083892,8859.253690607058,244.58533792397458,4760.4825102825025,34.597058801795455,2.2304515625428114,0.3958910910334764,32.61920361426275,2.2253490321797638,0.3940818289542346
1771768599.608313,1,0,neutral,33049.58101567854,480.6168102627918,18381.800552916444,12500.34012645882,301.59028574961076,7238.104242652106,8461.259623346177,238.0467524413732,4509.357402139149,64.41877888560109,4.30649366549516,1.4758348500209102,63.95902062390561,4.279991705636322,1.4577263047919313
1771768599.640782,1,0,neutral,31815.040184447877,470.11952680972746,17587.60554421804,12122.199573159698,297.6810958259719,7051.680833835601,9020.67165184105,246.81057548550947,4847.498298504925,29.267230690242418,1.8817296974430973,0.2817763985245839,27.921627004116615,1.8783626228329542,0.2807689070402146
1771768599.677548,1,0,neutral,32881.37365495698,478.23487635266684,18200.05186690204,12577.636771445439,303.8728450335069,7348.080745226894,8746.877908180291,242.37847854367865,4674.963731693531,62.799377511669746,4.1795620806794895,1.390118095537698,64.27111401974298,4.211476399288663,1.411428486877385
1771768599.711252,1,0,neutral,32532.10124833651,475.22909836703803,17971.990709607515,12440.365244684492,301.286036470905,7223.507769906445,9076.418855643233,246.5535858430021,4837.408712312003,163.70384090330484,10.288701994954092,8.423863340463045,157.392210673107,10.28200805433218,8.412905593326164
1771768599.743971,1,0,neutral,32874.54940293679,477.70399898758245,18159.667389402824,12405.961794061246,301.30064881753145,7224.208465898002,9006.758935746366,246.1424372154776,4821.288600954171,103.70231776114547,6.6767719316571315,3.5475066584798354,101.84129138419807,6.671595824809522,3.5420084458400054
1771768599.775784,1,0,neutral,32729.38865524017,476.9707423315041,18103.961439773877,12316.226997825042,299.8593438574398,7155.25817739855,8833.973055414432,244.04491576306268,4739.46875653544,106.53331804649068,6.917565226676836,3.807997562211706,103.96247029973533,6.916034965189381,3.806312984678852
1771768599.80848,1,0,neutral,32663.09490253564,476.7852130315238,18089.88023206636,12358.975921429797,299.9829392859054,7161.157873203493,9003.875254933157,246.0652929751225,4818.266965463086,99.7435399864571,6.397225824214678,3.2566680947031834,96.76414941959595,6.392361668805184,3.251717537131829
1771768599.840883,1,0,neutral,33178.220350064155,480.130262351482,18344.602105105,12594.613848481096,303.4300094659148,7326.679553703444,9103.731304153436,246.30644641892965,4827.715766889691,46.59509465379891,2.964696846010727,0.6994404079331042,45.748919471497736,2.975379852589046,0.7044902254495754
1771768599.8770401,1,0,neutral,32324.78820129441,474.4496880129495,17913.088302390825,12237.965546236117,298.59078883796457,7094.845593444606,9174.353813767022,248.7974891959895,4925.860658565746,174.17510786558506,11.01794898816188,9.660323066313449,169.27402949011122,11.012314817243068,9.650445729771713
1771768599.908469,1,0,neutral,33037.014936695094,478.84457319513814,18246.487575054452,12495.24260875727,302.46825451727074,7280.307719572211,8840.155103903842,243.96596469302764,4736.4027176302425,99.18326190015756,6.530843027487941,3.394131206105837,99.72110642465765,6.521602857550874,3.3845336204724568
1771768599.9423518,1,0,neutral,33280.7856157305,481.49777535183705,18449.24957122084,12558.386266802514,302.34660665715893,7274.452852173853,8701.99870327906,241.44649196088614,4639.080787065511,163.18740123674633,10.615078285040505,8.966780501347214,161.75559549410556,10.605931630676036,8.951334415208214
1771768599.976513,1,0,neutral,33380.889128423805,482.0365576793113,18490.56104344168,12563.911204681921,302.39164850154225,7276.620425231931,8766.646616760887,241.5417720537528,4642.742875990075,88.27964231827572,5.866855490636419,2.7390560412630287,91.64762531970568,5.846373971052221,2.7199650287522523
1771768600.0098188,1,0,neutral,33427.75872145957,482.7209522563624,18543.104043185365,12530.641962356953,301.74332633955,7245.451991239018,8777.862219234996,242.33684835375246,4673.357954517437,140.58254265964953,9.13773441824334,6.644574862604989,140.0620923567887,9.130095715883074,6.633470421916041
1771768600.043613,1,0,neutral,33572.8132399602,484.2459085926865,18660.447569547876,12631.063885413309,302.7965964716591,7296.1224563959995,8656.086668670037,240.27736233261868,4594.262943633917,85.20765061707678,5.638978292436404,2.530410502634259,86.44639381297948,5.640452871585827,2.5317340680870255
1771768600.075916,1,0,neutral,33166.529110370815,480.39431927615726,18364.78559124298,12564.64484688501,302.9844724849011,7305.179306271413,8906.371517599477,244.13854328466505,4743.106036443903,44.4943709632066,2.874860530995952,0.6576937228983514,43.01372007580495,2.8393808404982868,0.6415602248891563
1771768600.115184,1,0,neutral,33048.97041887728,479.0600703196592,18262.914410023564,12655.634056793928,304.3105475891442,7369.264540724932,8718.604211737898,241.40750693223669,4637.582814615228,207.58255659416196,13.322335340433233,14.123777212184917,203.83184703950897,13.334579039931613,14.149749647603487
1771768600.150269,1,0,neutral,33255.82307802193,482.01748449759117,18489.0978064818,12779.360181040396,305.2895416716873,7416.755968315179,8564.411143622667,238.7206585967305,4534.925364666468,177.56071269293437,11.50498315171096,10.533243160113738,174.95786025265326,11.483933468298027,10.494734872262946
1771768600.212445,1,0,neutral,33106.73713044805,479.5971879416439,18303.88978172455,12702.591215097373,304.88099573873944,7396.918682028337,8812.538891971448,242.328120161442,4673.021321993921,190.73534390490732,12.206409745815883,11.856759875639487,188.6578338947393,12.210648503562002,11.86499598437511
1771768600.2457159,1,0,neutral,33073.315956754435,479.7572074032786,18316.106147019753,12556.83898186298,302.7104650820365,7291.972239420996,8699.189725327387,242.18431643622284,4667.476786070548,69.5129484927075,4.587608401391299,1.674799469981197,68.24919326043108,4.569044405710288,1.6612725680315352
1771768600.2777028,1,0,neutral,32963.71618860605,478.5293416759004,18222.47153709688,12613.53427416307,303.6690541043716,7338.228136871348,8871.21020048935,243.6890294810999,4725.6558724747365,88.36932619976845,5.6607644045186385,2.5500006825239865,85.04687963122706,5.648607474459294,2.539059795360373
1771768600.315795,1,0,neutral,33490.43611285148,483.6801805152293,18616.872301690826,12861.569298287533,306.69805941093836,7485.351382120787,8602.407280505302,240.54379045340158,4604.457158025706,36.87287534048629,2.441861341620482,0.47449554009550043,35.74114726434263,2.417292963036928,0.4649954587898994
1771768600.3487911,1,0,neutral,33045.66220539515,479.0698683794097,18263.661468555914,12726.095624722126,305.92328802959173,7447.580612646856,8953.312296065707,244.3383162835601,4750.87156319156,100.04436752490255,6.297023676837281,3.1554462623710706,94.8778173171606,6.28043425650572,3.1388422051804987
